latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
51.40001,0.5,17.0,3600,Europe/London,BST

time,temperature_2m (°C),relativehumidity_2m (%),dewpoint_2m (°C),rain (mm),weathercode (wmo code),cloudcover (%),cloudcover_low (%),cloudcover_mid (%),cloudcover_high (%),shortwave_radiation (W/m²),direct_radiation (W/m²),diffuse_radiation (W/m²),direct_normal_irradiance (W/m²),windspeed_10m (km/h),windspeed_100m (km/h)
2023-04-08T18:00,10.7,70,5.3,0.00,3,87,76,0,61,177.0,67.0,110.0,230.5,11.2,14.8
2023-04-08T19:00,10.0,74,5.5,0.00,3,81,67,0,69,94.0,39.0,55.0,211.4,9.8,16.0
2023-04-08T20:00,8.8,81,5.7,0.00,1,49,35,0,57,13.0,3.0,10.0,67.8,8.5,17.5
2023-04-08T21:00,8.1,86,5.8,0.00,2,58,44,3,54,0.0,0.0,0.0,0.0,8.2,17.8
2023-04-08T22:00,7.4,91,6.0,0.00,2,66,54,3,52,0.0,0.0,0.0,0.0,7.8,17.1
2023-04-08T23:00,7.1,94,6.2,0.00,3,81,62,6,72,0.0,0.0,0.0,0.0,6.6,14.2
2023-04-09T00:00,6.9,96,6.2,0.00,3,85,62,1,94,0.0,0.0,0.0,0.0,7.0,14.6
2023-04-09T01:00,6.9,96,6.4,0.00,3,98,73,5,98,0.0,0.0,0.0,0.0,7.3,15.2
2023-04-09T02:00,6.9,97,6.5,0.00,3,100,80,12,95,0.0,0.0,0.0,0.0,7.3,15.2
2023-04-09T03:00,7.0,97,6.6,0.00,3,100,73,14,99,0.0,0.0,0.0,0.0,7.6,15.2
2023-04-09T04:00,6.8,98,6.5,0.00,2,67,42,1,96,0.0,0.0,0.0,0.0,8.3,16.1
2023-04-09T05:00,6.7,98,6.4,0.00,1,25,21,1,17,0.0,0.0,0.0,0.0,6.8,16.2
2023-04-09T06:00,6.8,98,6.4,0.00,1,26,15,12,17,0.0,0.0,0.0,0.0,6.6,15.4
2023-04-09T07:00,6.6,98,6.3,0.00,1,50,14,44,36,14.0,5.0,9.0,0.0,7.7,16.4
2023-04-09T08:00,7.2,96,6.6,0.00,3,97,44,73,44,113.0,51.0,62.0,194.6,10.0,14.7
2023-04-09T09:00,8.7,90,7.2,0.00,1,28,3,40,4,243.0,119.0,124.0,311.0,9.7,12.9
2023-04-09T10:00,10.5,79,7.0,0.00,0,10,7,6,0,415.0,277.0,138.0,456.9,9.2,11.5
2023-04-09T11:00,12.0,70,6.7,0.00,3,83,90,3,0,577.0,469.0,108.0,699.5,9.8,12.7
2023-04-09T12:00,13.0,63,6.2,0.00,3,100,97,2,38,604.0,423.0,181.0,716.4,11.5,14.4
2023-04-09T13:00,13.7,60,6.1,0.00,3,86,71,0,73,674.0,515.0,159.0,669.1,12.4,15.6
2023-04-09T14:00,14.2,58,6.0,0.00,2,57,36,0,81,668.0,477.0,191.0,697.9,12.8,16.7
2023-04-09T15:00,14.4,57,5.9,0.00,2,53,26,0,99,629.0,455.0,174.0,666.3,13.7,18.1
2023-04-09T16:00,14.3,56,5.7,0.00,1,36,7,0,100,565.0,447.0,118.0,723.5,13.6,18.1
2023-04-09T17:00,13.9,57,5.5,0.00,1,30,0,0,100,417.0,266.0,151.0,675.5,13.8,18.6
2023-04-09T18:00,13.2,63,6.2,0.00,1,30,0,0,100,217.0,63.0,154.0,371.3,12.2,18.4
2023-04-09T19:00,12.2,67,6.3,0.00,1,34,0,6,100,88.0,9.0,79.0,104.2,10.3,19.5
2023-04-09T20:00,10.9,74,6.5,0.00,2,62,0,53,99,13.0,1.0,12.0,14.1,9.7,20.5
2023-04-09T21:00,10.0,78,6.3,0.00,2,77,0,78,100,0.0,0.0,0.0,0.0,10.3,22.0
2023-04-09T22:00,9.7,79,6.2,0.00,3,85,0,92,100,0.0,0.0,0.0,0.0,12.0,25.0
2023-04-09T23:00,10.0,78,6.3,0.00,3,82,0,87,100,0.0,0.0,0.0,0.0,12.6,26.1
2023-04-10T00:00,10.5,76,6.4,0.00,2,60,0,50,100,0.0,0.0,0.0,0.0,13.7,28.6
2023-04-10T01:00,11.0,74,6.6,0.00,2,64,0,57,100,0.0,0.0,0.0,0.0,15.5,30.3
2023-04-10T02:00,11.4,73,6.8,0.00,3,86,0,94,100,0.0,0.0,0.0,0.0,16.6,31.4
2023-04-10T03:00,11.4,75,7.1,0.00,3,90,0,100,100,0.0,0.0,0.0,0.0,16.3,30.4
2023-04-10T04:00,11.2,78,7.5,0.10,51,94,4,100,100,0.0,0.0,0.0,0.0,15.1,28.1
2023-04-10T05:00,10.9,82,7.9,0.20,51,93,4,99,100,0.0,0.0,0.0,0.0,14.5,26.6
2023-04-10T06:00,10.6,85,8.3,0.50,53,90,1,100,96,0.0,0.0,0.0,0.0,15.1,27.1
2023-04-10T07:00,10.3,90,8.7,0.40,51,82,5,100,57,4.0,0.0,4.0,0.0,17.8,30.3
2023-04-10T08:00,10.2,90,8.6,1.70,61,100,80,100,100,21.0,0.0,21.0,0.0,19.9,33.7
2023-04-10T09:00,10.3,91,8.9,0.90,53,100,99,99,100,44.0,1.0,43.0,1.3,22.5,37.4
2023-04-10T10:00,10.4,92,9.2,0.60,53,100,92,100,72,67.0,1.0,66.0,2.1,25.3,41.0
2023-04-10T11:00,10.5,94,9.6,0.70,53,100,100,99,53,54.0,0.0,54.0,0.6,25.2,39.9
2023-04-10T12:00,10.8,97,10.3,0.70,53,100,100,100,0,90.0,9.0,81.0,5.9,28.0,43.9
2023-04-10T13:00,11.4,97,11.0,0.40,51,100,99,57,0,130.0,18.0,112.0,20.5,29.1,45.0
2023-04-10T14:00,11.9,95,11.1,0.10,51,34,28,14,0,152.0,1.0,151.0,5.9,27.5,41.0
2023-04-10T15:00,13.2,87,11.1,0.10,51,15,4,19,0,453.0,283.0,170.0,194.3,29.4,42.3
2023-04-10T16:00,13.9,79,10.3,0.00,2,66,39,51,0,550.0,405.0,145.0,573.0,34.8,50.4
2023-04-10T17:00,12.2,72,7.4,1.20,55,27,13,25,0,326.0,218.0,108.0,580.9,30.0,44.7
2023-04-10T18:00,11.4,71,6.3,0.10,51,51,21,53,0,228.0,131.0,97.0,410.5,30.8,47.2
2023-04-10T19:00,10.8,69,5.4,0.00,1,32,24,18,0,115.0,59.0,56.0,351.6,29.0,45.7
2023-04-10T20:00,10.7,63,4.0,0.00,1,26,20,14,0,17.0,7.0,10.0,113.7,27.4,43.8
2023-04-10T21:00,10.1,64,3.7,0.00,1,25,20,12,0,0.0,0.0,0.0,0.0,26.8,42.9
2023-04-10T22:00,9.3,66,3.2,0.00,1,25,19,13,0,0.0,0.0,0.0,0.0,26.6,42.7
2023-04-10T23:00,8.7,68,3.1,0.00,1,35,13,25,29,0.0,0.0,0.0,0.0,26.0,43.1
2023-04-11T00:00,8.0,72,3.3,0.00,0,1,0,1,2,0.0,0.0,0.0,0.0,25.3,41.8
2023-04-11T01:00,7.6,75,3.4,0.00,1,29,0,31,34,0.0,0.0,0.0,0.0,23.5,39.4
2023-04-11T02:00,7.1,77,3.4,0.00,1,32,0,32,43,0.0,0.0,0.0,0.0,22.5,38.1
2023-04-11T03:00,6.7,79,3.3,0.00,0,0,0,0,0,0.0,0.0,0.0,0.0,22.2,37.4
2023-04-11T04:00,6.3,80,3.2,0.00,0,0,0,0,0,0.0,0.0,0.0,0.0,21.1,35.9
2023-04-11T05:00,6.0,81,3.0,0.00,0,0,0,0,0,0.0,0.0,0.0,0.0,20.9,35.6
2023-04-11T06:00,5.8,82,3.0,0.00,0,0,0,0,0,0.0,0.0,0.0,0.0,19.9,34.2
2023-04-11T07:00,5.8,83,3.2,0.00,0,0,0,0,0,23.0,12.0,11.0,0.0,19.1,32.0
2023-04-11T08:00,7.0,83,4.3,0.00,0,0,0,0,0,150.0,101.0,49.0,377.1,17.7,28.7
2023-04-11T09:00,8.5,78,4.9,0.00,0,0,0,0,0,314.0,243.0,71.0,611.6,19.0,27.3
2023-04-11T10:00,10.0,68,4.3,0.00,0,6,7,0,0,473.0,388.0,85.0,750.9,19.0,25.8
2023-04-11T11:00,11.1,57,3.0,0.10,51,40,25,29,0,567.0,463.0,104.0,793.2,16.9,22.9
2023-04-11T12:00,11.8,54,2.8,0.10,51,61,27,18,85,536.0,390.0,146.0,668.6,16.8,22.4
2023-04-11T13:00,12.4,54,3.3,0.20,51,61,19,25,95,603.0,445.0,158.0,591.9,19.5,26.1
2023-04-11T14:00,12.4,55,3.7,0.10,51,98,9,100,100,551.0,316.0,235.0,540.6,24.0,32.7
2023-04-11T15:00,11.9,62,4.7,0.10,51,100,41,100,100,361.0,110.0,251.0,298.5,26.7,38.4
2023-04-11T16:00,11.2,69,5.7,0.10,51,100,36,100,100,285.0,32.0,253.0,98.2,26.8,40.3
2023-04-11T17:00,10.6,76,6.5,0.20,51,100,27,100,100,181.0,10.0,171.0,33.4,25.4,39.6
2023-04-11T18:00,9.8,79,6.3,0.40,51,100,93,100,100,101.0,1.0,100.0,10.7,27.4,42.9
2023-04-11T19:00,8.9,86,6.7,0.60,53,100,98,100,100,43.0,0.0,43.0,0.4,27.3,44.3
2023-04-11T20:00,8.5,87,6.4,0.80,53,100,100,100,100,5.0,0.0,5.0,0.0,29.5,48.0
2023-04-11T21:00,8.7,88,6.8,1.20,55,100,100,100,100,0.0,0.0,0.0,0.0,32.0,51.9
2023-04-11T22:00,9.0,89,7.3,1.10,55,100,100,100,62,0.0,0.0,0.0,0.0,33.1,53.0
2023-04-11T23:00,9.3,90,7.8,0.80,53,100,100,100,44,0.0,0.0,0.0,0.0,28.1,45.1
2023-04-12T00:00,9.5,91,8.1,0.80,53,100,87,96,11,0.0,0.0,0.0,0.0,25.8,40.9
2023-04-12T01:00,9.0,85,6.6,0.20,51,91,40,90,4,0.0,0.0,0.0,0.0,22.2,36.8
2023-04-12T02:00,8.0,82,5.2,0.00,2,58,11,79,1,0.0,0.0,0.0,0.0,21.9,36.4
2023-04-12T03:00,7.0,84,4.5,0.00,1,44,7,62,0,0.0,0.0,0.0,0.0,21.4,35.8
2023-04-12T04:00,6.4,86,4.2,0.00,0,3,0,5,0,0.0,0.0,0.0,0.0,17.6,30.6
2023-04-12T05:00,5.9,87,3.9,0.00,1,38,2,61,0,0.0,0.0,0.0,0.0,17.4,30.6
2023-04-12T06:00,5.5,88,3.6,0.00,2,60,0,100,0,0.0,0.0,0.0,0.0,16.8,29.5
2023-04-12T07:00,5.9,86,3.7,0.00,2,59,2,95,0,20.0,4.0,16.0,0.0,17.0,28.4
2023-04-12T08:00,7.0,82,4.2,0.00,1,23,11,22,0,109.0,33.0,76.0,110.6,17.6,29.1
2023-04-12T09:00,7.8,76,3.8,0.00,2,66,25,72,1,264.0,152.0,112.0,288.6,24.4,35.1
2023-04-12T10:00,8.6,68,3.0,0.00,1,47,21,46,0,430.0,317.0,113.0,545.7,26.5,37.4
2023-04-12T11:00,9.3,58,1.6,0.00,1,44,28,31,0,515.0,359.0,156.0,618.9,28.3,39.7
2023-04-12T12:00,9.8,54,0.9,0.10,51,7,5,4,1,667.0,515.0,152.0,666.9,31.2,43.7
2023-04-12T13:00,9.9,60,2.6,0.00,1,31,18,16,16,696.0,541.0,155.0,752.5,35.6,49.7
2023-04-12T14:00,10.3,67,4.5,0.30,51,54,12,42,59,710.0,544.0,166.0,750.4,40.6,57.7
2023-04-12T15:00,10.5,63,3.6,0.10,51,100,32,74,91,625.0,422.0,203.0,695.9,45.1,65.4
2023-04-12T16:00,9.0,70,3.8,0.20,51,100,90,82,89,394.0,185.0,209.0,456.4,37.4,55.4
2023-04-12T17:00,9.1,71,4.2,0.50,53,100,58,51,65,342.0,167.0,175.0,311.0,35.3,52.4
2023-04-12T18:00,8.2,76,4.2,0.40,51,47,18,30,42,225.0,111.0,114.0,339.2,33.0,49.3
2023-04-12T19:00,7.9,77,4.1,0.10,51,100,33,96,94,85.0,18.0,67.0,208.9,26.7,41.5
2023-04-12T20:00,7.3,80,4.1,0.70,53,100,38,99,88,10.0,0.0,10.0,27.3,24.9,39.5
2023-04-12T21:00,6.5,88,4.7,0.60,53,100,100,99,48,0.0,0.0,0.0,0.0,24.5,39.0
2023-04-12T22:00,6.5,87,4.6,0.20,51,92,86,17,16,0.0,0.0,0.0,0.0,27.1,42.4
2023-04-12T23:00,6.2,86,4.0,0.00,1,40,22,13,41,0.0,0.0,0.0,0.0,23.4,38.2
2023-04-13T00:00,5.8,86,3.6,0.00,1,44,23,3,72,0.0,0.0,0.0,0.0,25.2,41.2
2023-04-13T01:00,5.8,85,3.5,0.00,1,41,1,19,96,0.0,0.0,0.0,0.0,27.3,44.1
2023-04-13T02:00,6.1,83,3.3,0.60,53,63,6,51,91,0.0,0.0,0.0,0.0,28.3,45.5
2023-04-13T03:00,6.3,81,3.2,0.10,51,48,1,31,95,0.0,0.0,0.0,0.0,28.2,45.7
2023-04-13T04:00,6.1,79,2.8,0.00,1,35,0,12,94,0.0,0.0,0.0,0.0,28.2,45.4
2023-04-13T05:00,5.7,79,2.3,0.00,1,32,0,17,72,0.0,0.0,0.0,0.0,26.0,42.1
2023-04-13T06:00,5.3,80,2.2,0.00,0,9,0,10,11,0.0,0.0,0.0,0.0,23.6,39.3
2023-04-13T07:00,5.2,81,2.3,0.00,0,1,0,0,2,28.0,12.0,16.0,0.0,22.5,36.8
2023-04-13T08:00,6.4,79,3.1,0.00,0,3,0,0,10,161.0,110.0,51.0,370.6,20.8,32.9
2023-04-13T09:00,7.7,73,3.2,0.00,0,0,0,0,0,330.0,257.0,73.0,630.4,24.0,34.3
2023-04-13T10:00,9.0,67,3.2,0.00,1,32,36,0,0,492.0,406.0,86.0,769.2,27.2,37.6
2023-04-13T11:00,10.2,60,2.7,0.00,0,19,14,9,2,610.0,498.0,112.0,813.6,25.1,34.6
2023-04-13T12:00,11.2,53,1.9,0.00,1,26,25,4,5,725.0,625.0,100.0,857.5,24.4,33.9
2023-04-13T13:00,11.9,53,2.5,0.00,1,37,32,7,14,764.0,663.0,101.0,912.6,23.7,32.2
2023-04-13T14:00,12.1,57,3.9,0.00,1,49,39,14,19,727.0,579.0,148.0,852.8,22.9,31.1
2023-04-13T15:00,11.9,61,4.7,0.10,51,71,56,27,16,661.0,485.0,176.0,756.3,22.5,30.6
2023-04-13T16:00,11.5,64,5.0,0.10,51,70,64,18,6,476.0,237.0,239.0,542.5,21.3,29.5
2023-04-13T17:00,10.5,68,4.9,0.80,53,70,67,10,13,384.0,227.0,157.0,412.0,20.5,29.3
2023-04-13T18:00,10.0,70,4.8,0.30,51,43,5,41,46,250.0,150.0,100.0,448.0,18.7,27.4
2023-04-13T19:00,8.4,77,4.6,0.20,51,72,28,60,35,117.0,63.0,54.0,375.6,17.0,27.7
2023-04-13T20:00,7.8,78,4.2,0.00,1,35,5,43,15,19.0,6.0,13.0,128.3,14.0,24.6
2023-04-13T21:00,7.2,81,4.1,0.00,0,4,0,5,3,0.0,0.0,0.0,0.0,13.3,25.7
2023-04-13T22:00,6.5,84,4.0,0.00,0,6,0,1,18,0.0,0.0,0.0,0.0,12.3,25.0
2023-04-13T23:00,5.9,87,3.8,0.00,1,23,3,8,50,0.0,0.0,0.0,0.0,11.9,24.0
2023-04-14T00:00,5.5,88,3.7,0.00,0,7,2,5,6,0.0,0.0,0.0,0.0,11.6,23.8
2023-04-14T01:00,5.1,90,3.6,0.00,1,22,2,2,62,0.0,0.0,0.0,0.0,11.1,23.3
2023-04-14T02:00,4.8,91,3.5,0.00,1,26,1,2,79,0.0,0.0,0.0,0.0,11.1,22.7
2023-04-14T03:00,4.6,92,3.4,0.00,1,33,0,18,73,0.0,0.0,0.0,0.0,9.5,20.5
2023-04-14T04:00,4.6,92,3.4,0.00,1,43,3,27,79,0.0,0.0,0.0,0.0,10.4,21.9
2023-04-14T05:00,4.9,92,3.6,0.00,2,58,9,36,93,0.0,0.0,0.0,0.0,10.9,23.1
2023-04-14T06:00,5.3,90,3.9,0.00,3,95,11,92,100,0.0,0.0,0.0,0.0,10.8,23.1
2023-04-14T07:00,6.0,89,4.3,0.00,3,100,22,100,100,17.0,0.0,17.0,0.0,12.1,23.3
2023-04-14T08:00,7.4,89,5.7,0.00,3,100,27,98,100,100.0,18.0,82.0,38.2,12.9,22.8
2023-04-14T09:00,8.6,84,6.1,0.10,51,100,27,95,99,209.0,64.0,145.0,132.4,15.9,22.9
2023-04-14T10:00,9.4,83,6.6,0.10,51,100,26,99,100,302.0,93.0,209.0,180.5,18.1,25.1
2023-04-14T11:00,10.1,82,7.1,0.10,51,100,54,94,21,410.0,155.0,255.0,215.0,18.0,24.1
2023-04-14T12:00,10.7,80,7.4,0.20,51,100,62,100,100,495.0,220.0,275.0,286.7,18.6,24.8
2023-04-14T13:00,10.9,77,7.1,0.20,51,100,33,100,96,506.0,218.0,288.0,304.6,18.4,24.9
2023-04-14T14:00,10.8,74,6.4,0.20,51,84,22,94,25,550.0,289.0,261.0,342.8,20.5,28.2
2023-04-14T15:00,10.7,73,6.1,0.10,51,88,35,94,0,511.0,269.0,242.0,399.5,20.7,29.2
2023-04-14T16:00,10.4,73,5.8,0.10,51,100,62,100,0,388.0,162.0,226.0,336.9,20.4,28.9
2023-04-14T17:00,9.8,74,5.4,0.10,51,100,96,100,2,176.0,12.0,164.0,142.1,14.5,22.5
2023-04-14T18:00,9.3,78,5.7,0.10,51,100,92,100,0,53.0,0.0,53.0,3.1,13.5,22.4
2023-04-14T19:00,9.0,80,5.8,0.20,51,100,100,100,0,30.0,0.0,30.0,0.0,10.5,17.9
2023-04-14T20:00,8.4,88,6.5,0.30,51,100,99,100,0,5.0,0.0,5.0,0.0,7.1,13.8
2023-04-14T21:00,8.2,91,6.8,0.80,53,100,92,99,2,0.0,0.0,0.0,0.0,5.7,11.9
2023-04-14T22:00,8.0,93,7.0,1.30,61,100,100,100,52,0.0,0.0,0.0,0.0,6.9,14.1
2023-04-14T23:00,7.8,94,6.9,2.00,61,100,97,100,90,0.0,0.0,0.0,0.0,10.0,17.1
2023-04-15T00:00,7.8,93,6.8,2.20,61,100,100,100,99,0.0,0.0,0.0,0.0,11.0,19.7
2023-04-15T01:00,7.7,91,6.4,1.80,61,100,100,100,99,0.0,0.0,0.0,0.0,10.7,18.9
2023-04-15T02:00,7.7,91,6.3,1.10,55,100,100,100,97,0.0,0.0,0.0,0.0,9.4,16.8
2023-04-15T03:00,7.5,91,6.2,0.60,53,100,100,99,90,0.0,0.0,0.0,0.0,10.5,18.5
2023-04-15T04:00,7.4,92,6.2,0.40,51,100,100,100,83,0.0,0.0,0.0,0.0,12.4,21.3
2023-04-15T05:00,7.3,93,6.2,0.40,51,100,100,99,0,0.0,0.0,0.0,0.0,14.7,24.3
2023-04-15T06:00,7.2,93,6.2,0.40,51,100,100,100,0,0.0,0.0,0.0,0.0,15.3,25.3
2023-04-15T07:00,7.2,94,6.3,0.30,51,100,96,96,1,12.0,1.0,11.0,0.0,15.4,25.3
2023-04-15T08:00,7.7,93,6.7,0.30,51,100,92,88,1,66.0,4.0,62.0,16.4,16.8,26.0
2023-04-15T09:00,8.4,89,6.7,0.20,51,80,31,87,0,136.0,19.0,117.0,22.1,16.7,24.2
2023-04-15T10:00,9.7,80,6.4,0.20,51,80,27,93,0,348.0,181.0,167.0,199.2,18.3,25.7
2023-04-15T11:00,10.9,76,6.8,0.00,3,88,52,69,0,423.0,263.0,160.0,395.9,16.1,21.3
2023-04-15T12:00,12.1,71,7.0,0.00,1,26,20,14,0,557.0,386.0,171.0,479.7,14.5,19.3
2023-04-15T13:00,13.1,69,7.5,0.00,1,34,34,6,0,700.0,564.0,136.0,654.4,14.1,18.1
2023-04-15T14:00,13.8,68,8.0,0.10,51,47,45,10,1,756.0,652.0,104.0,831.5,12.8,16.5
2023-04-15T15:00,13.8,68,7.9,0.20,51,42,34,19,1,679.0,566.0,113.0,860.5,11.2,14.6
2023-04-15T16:00,12.9,66,6.6,1.70,61,37,30,16,0,527.0,370.0,157.0,713.4,10.5,13.5
2023-04-15T17:00,12.3,66,6.2,0.30,51,81,51,58,0,364.0,197.0,167.0,491.4,9.2,11.8
2023-04-15T18:00,11.5,69,6.1,0.20,51,57,23,61,0,212.0,121.0,91.0,356.9,8.4,11.2
2023-04-15T19:00,10.9,71,5.8,0.00,1,45,20,45,0,118.0,56.0,62.0,301.1,6.1,11.2
2023-04-15T20:00,10.0,85,7.6,0.10,51,25,18,15,0,22.0,11.0,11.0,134.0,4.4,10.8
2023-04-15T21:00,9.0,90,7.4,0.00,1,31,19,11,25,0.0,0.0,0.0,0.0,7.1,11.3
2023-04-15T22:00,7.7,94,6.8,0.00,1,47,19,14,71,0.0,0.0,0.0,0.0,7.0,11.4
2023-04-15T23:00,6.5,96,6.0,0.00,1,28,17,12,17,0.0,0.0,0.0,0.0,6.4,7.4
2023-04-16T00:00,6.1,97,5.6,0.00,1,49,18,13,82,0.0,0.0,0.0,0.0,7.2,8.5
2023-04-16T01:00,6.0,98,5.7,0.00,2,63,31,8,100,0.0,0.0,0.0,0.0,6.6,7.9
2023-04-16T02:00,5.5,99,5.4,0.00,3,100,100,11,99,0.0,0.0,0.0,0.0,5.8,6.7
2023-04-16T03:00,4.8,100,4.8,0.00,3,100,100,11,99,0.0,0.0,0.0,0.0,6.3,7.4
2023-04-16T04:00,4.3,100,4.3,0.00,3,100,100,17,99,0.0,0.0,0.0,0.0,5.7,8.0
2023-04-16T05:00,4.1,100,4.1,0.00,3,100,100,44,99,0.0,0.0,0.0,0.0,4.7,9.1
2023-04-16T06:00,4.2,99,4.1,0.00,3,100,99,72,100,0.0,0.0,0.0,0.0,5.1,9.9
2023-04-16T07:00,5.1,98,4.8,0.00,3,100,44,72,98,19.0,0.0,19.0,0.0,6.3,10.3
2023-04-16T08:00,7.3,97,6.9,0.00,3,100,68,55,99,70.0,5.0,65.0,10.4,4.7,8.9
2023-04-16T09:00,9.0,91,7.6,0.00,3,100,66,42,98,149.0,13.0,136.0,24.9,3.9,5.8
2023-04-16T10:00,10.3,85,8.0,0.00,3,97,44,48,94,263.0,72.0,191.0,83.9,4.2,4.8
2023-04-16T11:00,11.4,80,8.1,0.00,3,80,31,41,93,352.0,133.0,219.0,171.8,6.1,7.1
2023-04-16T12:00,12.4,74,7.9,0.10,51,78,35,38,80,515.0,288.0,227.0,309.5,5.6,6.5
2023-04-16T13:00,13.2,67,7.2,0.20,51,59,21,49,36,580.0,340.0,240.0,438.3,4.8,5.7
2023-04-16T14:00,13.8,65,7.3,0.00,2,56,19,58,12,578.0,369.0,209.0,479.0,4.6,5.5
2023-04-16T15:00,14.0,62,6.8,0.00,2,56,17,68,1,485.0,324.0,161.0,489.7,4.1,4.7
2023-04-16T16:00,13.8,62,6.7,0.00,3,81,40,48,53,327.0,154.0,173.0,348.6,4.1,4.6
2023-04-16T17:00,14.0,63,7.0,0.10,51,98,53,47,75,390.0,208.0,182.0,315.5,3.4,3.8
2023-04-16T18:00,13.7,65,7.2,0.00,3,81,51,18,82,282.0,183.0,99.0,460.8,3.3,3.8
2023-04-16T19:00,12.9,71,7.8,0.00,2,74,43,11,94,156.0,103.0,53.0,507.5,3.1,4.6
2023-04-16T20:00,11.9,76,7.8,0.00,2,73,41,10,100,29.0,10.0,19.0,226.1,6.6,7.3
2023-04-16T21:00,9.6,86,7.4,0.00,2,74,45,6,98,0.0,0.0,0.0,0.0,6.9,10.3
2023-04-16T22:00,8.2,91,6.8,0.00,2,72,42,11,92,0.0,0.0,0.0,0.0,6.3,13.0
2023-04-16T23:00,7.5,93,6.4,0.00,2,77,37,31,85,0.0,0.0,0.0,0.0,7.2,15.5
2023-04-17T00:00,7.1,94,6.2,0.00,3,100,31,79,97,0.0,0.0,0.0,0.0,6.9,14.3
2023-04-17T01:00,7.0,95,6.2,0.00,3,100,34,91,98,0.0,0.0,0.0,0.0,7.2,14.0
2023-04-17T02:00,6.8,95,6.0,0.00,3,100,37,98,95,0.0,0.0,0.0,0.0,6.8,13.6
2023-04-17T03:00,6.6,96,6.0,0.00,3,100,49,97,100,0.0,0.0,0.0,0.0,6.6,12.4
2023-04-17T04:00,6.5,96,5.9,0.00,3,100,73,91,97,0.0,0.0,0.0,0.0,6.1,11.4
2023-04-17T05:00,6.4,96,5.8,0.00,3,100,92,98,33,0.0,0.0,0.0,0.0,5.2,10.2
2023-04-17T06:00,6.0,97,5.5,0.00,3,99,51,88,0,0.0,0.0,0.0,0.0,3.4,7.4
2023-04-17T07:00,6.3,96,5.8,0.00,1,41,36,14,0,36.0,14.0,22.0,0.0,4.3,7.5
2023-04-17T08:00,8.8,85,6.5,0.00,1,26,26,5,0,124.0,61.0,63.0,232.3,6.9,9.0
2023-04-17T09:00,9.9,78,6.3,0.00,0,11,12,1,0,270.0,154.0,116.0,326.6,10.5,13.8
2023-04-17T10:00,11.0,73,6.4,0.00,0,12,12,2,0,466.0,345.0,121.0,537.8,12.3,15.9
2023-04-17T11:00,11.8,70,6.5,0.00,0,13,14,0,0,549.0,419.0,130.0,675.2,10.1,12.6
2023-04-17T12:00,12.4,68,6.7,0.00,0,3,3,0,0,638.0,470.0,168.0,663.8,9.9,12.1
2023-04-17T13:00,12.8,67,6.8,0.00,0,9,10,0,0,664.0,484.0,180.0,652.7,11.8,14.7
2023-04-17T14:00,13.0,66,6.8,0.00,0,5,6,0,0,686.0,510.0,176.0,657.0,13.2,17.3
2023-04-17T15:00,12.9,67,6.9,0.00,0,6,7,0,0,698.0,579.0,119.0,758.3,14.8,18.8
2023-04-17T16:00,12.4,69,6.9,0.00,0,3,3,0,0,571.0,414.0,157.0,749.6,16.2,20.9
2023-04-17T17:00,11.7,72,6.9,0.00,0,12,13,0,0,460.0,332.0,128.0,658.9,17.0,22.6
2023-04-17T18:00,10.8,76,6.7,0.00,1,23,26,0,0,281.0,167.0,114.0,555.1,16.8,22.4
2023-04-17T19:00,9.9,79,6.4,0.00,1,33,37,0,0,144.0,78.0,66.0,402.9,15.5,22.0
2023-04-17T20:00,9.0,83,6.3,0.00,1,43,48,0,0,30.0,13.0,17.0,187.1,13.7,21.9
2023-04-17T21:00,8.4,87,6.3,0.00,2,58,64,0,0,0.0,0.0,0.0,0.0,13.8,22.9
2023-04-17T22:00,8.0,89,6.3,0.00,2,73,81,0,0,0.0,0.0,0.0,0.0,14.8,24.5
2023-04-17T23:00,8.0,89,6.2,0.00,3,89,99,0,0,0.0,0.0,0.0,0.0,13.3,22.4
2023-04-18T00:00,7.9,89,6.2,0.00,3,90,100,0,0,0.0,0.0,0.0,0.0,14.3,23.0
2023-04-18T01:00,7.9,89,6.2,0.00,3,90,100,0,0,0.0,0.0,0.0,0.0,15.0,24.0
2023-04-18T02:00,7.7,91,6.3,0.00,3,83,92,0,0,0.0,0.0,0.0,0.0,14.8,24.0
2023-04-18T03:00,7.4,92,6.2,0.00,2,68,75,0,0,0.0,0.0,0.0,0.0,15.3,24.5
2023-04-18T04:00,7.0,93,6.0,0.00,1,36,40,0,0,0.0,0.0,0.0,0.0,15.7,25.8
2023-04-18T05:00,6.6,94,5.7,0.00,1,30,33,0,0,0.0,0.0,0.0,0.0,17.9,28.9
2023-04-18T06:00,6.4,94,5.5,0.00,2,59,65,0,0,0.0,0.0,0.0,0.0,19.4,30.9
2023-04-18T07:00,6.9,93,5.8,0.00,2,51,57,0,0,43.0,24.0,19.0,0.0,18.9,32.2
2023-04-18T08:00,8.6,83,5.8,0.00,0,16,18,0,0,153.0,82.0,71.0,330.6,22.9,33.1
2023-04-18T09:00,9.4,76,5.3,0.00,1,23,26,0,0,327.0,234.0,93.0,474.9,25.7,36.1
2023-04-18T10:00,10.2,69,4.8,0.00,2,53,59,0,0,477.0,355.0,122.0,656.4,29.2,40.7
