latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
51.40001,0.5,17.0,3600,Europe/London,BST

time,temperature_2m (°C),relativehumidity_2m (%),dewpoint_2m (°C),precipitation (mm),rain (mm),weathercode (wmo code),cloudcover (%),cloudcover_low (%),cloudcover_mid (%),cloudcover_high (%),shortwave_radiation (W/m²),direct_radiation (W/m²),diffuse_radiation (W/m²),direct_normal_irradiance (W/m²),windspeed_10m (km/h),windspeed_100m (km/h),vapor_pressure_deficit (kPa)
2022-09-19T17:00,14.7,61,7.3,0.00,0.00,3,100,97,95,0,130.0,4.0,126.0,16.3,8.4,12.2,0.65
2022-09-19T18:00,14.5,63,7.5,0.00,0.00,3,100,100,95,0,72.0,12.0,60.0,31.5,6.0,10.6,0.61
2022-09-19T19:00,14.1,66,8.0,0.00,0.00,3,100,98,98,0,13.0,1.0,12.0,28.2,3.8,9.1,0.54
2022-09-19T20:00,14.5,74,9.8,0.00,0.00,3,100,97,100,0,0.0,0.0,0.0,0.0,4.5,6.9,0.43
2022-09-19T21:00,14.0,78,10.2,0.00,0.00,3,100,100,97,0,0.0,0.0,0.0,0.0,1.5,2.7,0.35
2022-09-19T22:00,13.5,83,10.6,0.00,0.00,3,100,100,86,0,0.0,0.0,0.0,0.0,1.9,1.8,0.27
2022-09-19T23:00,13.3,79,9.7,0.10,0.10,51,100,100,66,0,0.0,0.0,0.0,0.0,6.2,10.0,0.32
2022-09-20T00:00,13.1,81,9.9,0.00,0.00,3,100,98,36,0,0.0,0.0,0.0,0.0,6.5,10.7,0.29
2022-09-20T01:00,12.9,82,9.9,0.00,0.00,3,86,82,21,0,0.0,0.0,0.0,0.0,5.0,10.0,0.27
2022-09-20T02:00,12.6,83,9.8,0.00,0.00,2,63,61,13,0,0.0,0.0,0.0,0.0,5.4,8.9,0.24
2022-09-20T03:00,12.1,85,9.7,0.00,0.00,2,52,56,2,0,0.0,0.0,0.0,0.0,5.1,11.3,0.21
2022-09-20T04:00,11.9,85,9.5,0.00,0.00,1,35,39,0,0,0.0,0.0,0.0,0.0,7.1,15.5,0.21
2022-09-20T05:00,11.1,87,9.0,0.00,0.00,1,25,28,0,0,0.0,0.0,0.0,0.0,8.2,17.7,0.17
2022-09-20T06:00,10.7,87,8.6,0.00,0.00,0,17,14,0,16,0.0,0.0,0.0,0.0,7.8,17.2,0.17
2022-09-20T07:00,10.2,87,8.2,0.00,0.00,1,27,9,0,63,2.0,0.0,2.0,0.0,6.9,16.3,0.16
2022-09-20T08:00,10.4,90,8.8,0.00,0.00,1,21,1,3,62,73.0,39.0,34.0,152.3,8.3,14.9,0.13
2022-09-20T09:00,12.2,81,9.1,0.00,0.00,1,25,0,2,80,214.0,142.0,72.0,432.0,7.2,10.4,0.27
2022-09-20T10:00,13.8,72,8.9,0.00,0.00,1,32,0,5,97,358.0,262.0,96.0,586.7,7.0,9.3,0.44
2022-09-20T11:00,15.1,62,8.0,0.00,0.00,2,73,47,5,91,459.0,320.0,139.0,630.7,4.7,5.8,0.65
2022-09-20T12:00,16.1,58,7.8,0.00,0.00,3,99,63,28,86,528.0,375.0,153.0,623.9,4.0,5.4,0.78
2022-09-20T13:00,16.8,56,7.9,0.00,0.00,3,100,86,79,99,537.0,344.0,193.0,594.1,6.9,8.7,0.84
2022-09-20T14:00,17.1,54,7.9,0.00,0.00,3,100,97,83,97,460.0,242.0,218.0,473.3,5.4,7.2,0.89
2022-09-20T15:00,17.1,54,7.7,0.00,0.00,3,100,94,85,94,303.0,80.0,223.0,260.9,5.2,7.2,0.90
2022-09-20T16:00,17.1,54,7.6,0.00,0.00,2,75,31,45,66,210.0,33.0,177.0,91.5,6.2,8.6,0.91
2022-09-20T17:00,17.0,55,7.8,0.00,0.00,2,79,58,42,6,160.0,39.0,121.0,85.0,6.9,10.1,0.87
2022-09-20T18:00,16.5,61,9.0,0.00,0.00,3,98,77,46,5,88.0,12.0,76.0,81.7,5.2,11.0,0.73
2022-09-20T19:00,15.6,74,11.0,0.00,0.00,3,85,59,50,5,19.0,2.0,17.0,28.0,7.1,10.0,0.46
2022-09-20T20:00,14.2,78,10.3,0.00,0.00,2,68,45,44,2,0.0,0.0,0.0,0.0,6.6,10.1,0.36
2022-09-20T21:00,13.6,81,10.4,0.00,0.00,2,72,42,53,9,0.0,0.0,0.0,0.0,6.9,10.2,0.29
2022-09-20T22:00,13.4,81,10.2,0.00,0.00,3,81,55,53,0,0.0,0.0,0.0,0.0,6.7,11.3,0.29
2022-09-20T23:00,13.1,82,10.2,0.00,0.00,3,100,79,80,19,0.0,0.0,0.0,0.0,5.0,9.5,0.27
2022-09-21T00:00,12.8,86,10.5,0.00,0.00,3,100,62,59,43,0.0,0.0,0.0,0.0,4.7,7.9,0.21
2022-09-21T01:00,12.5,89,10.8,0.00,0.00,2,76,26,64,48,0.0,0.0,0.0,0.0,4.0,6.5,0.15
2022-09-21T02:00,12.4,92,11.1,0.00,0.00,2,79,41,60,20,0.0,0.0,0.0,0.0,2.6,5.2,0.12
2022-09-21T03:00,12.7,91,11.3,0.00,0.00,2,69,40,55,1,0.0,0.0,0.0,0.0,1.5,3.7,0.12
2022-09-21T04:00,13.2,89,11.4,0.00,0.00,2,57,30,49,1,0.0,0.0,0.0,0.0,1.5,2.6,0.17
2022-09-21T05:00,13.2,89,11.4,0.00,0.00,2,56,26,55,0,0.0,0.0,0.0,0.0,1.9,3.1,0.17
2022-09-21T06:00,13.0,90,11.4,0.00,0.00,2,73,45,54,0,0.0,0.0,0.0,0.0,3.0,4.1,0.14
2022-09-21T07:00,12.7,92,11.5,0.00,0.00,2,77,46,59,0,1.0,0.0,1.0,0.0,3.7,4.3,0.12
2022-09-21T08:00,12.1,98,11.7,0.00,0.00,2,72,48,48,0,52.0,22.0,30.0,86.6,4.1,5.6,0.03
2022-09-21T09:00,14.8,87,12.6,0.00,0.00,1,48,27,39,2,172.0,98.0,74.0,286.6,2.9,5.5,0.22
2022-09-21T10:00,16.5,75,12.1,0.00,0.00,2,80,45,63,4,250.0,135.0,115.0,361.2,3.3,4.4,0.46
2022-09-21T11:00,17.2,67,11.0,0.00,0.00,3,100,84,73,0,284.0,106.0,178.0,268.7,1.6,1.8,0.65
2022-09-21T12:00,17.7,62,10.4,0.00,0.00,2,75,33,67,18,317.0,120.0,197.0,202.8,2.2,2.3,0.76
2022-09-21T13:00,18.0,60,10.0,0.00,0.00,3,100,85,55,22,331.0,68.0,263.0,152.6,4.0,4.7,0.84
2022-09-21T14:00,18.3,58,9.9,0.00,0.00,3,100,76,38,38,345.0,123.0,222.0,146.2,5.8,6.8,0.89
2022-09-21T15:00,18.4,59,10.1,0.00,0.00,3,97,76,35,25,361.0,146.0,215.0,229.5,7.0,8.5,0.87
2022-09-21T16:00,18.3,59,10.3,0.00,0.00,3,93,83,20,20,292.0,129.0,163.0,269.6,9.0,11.4,0.85
2022-09-21T17:00,17.8,63,10.6,0.00,0.00,2,79,77,11,9,167.0,36.0,131.0,184.8,10.2,13.5,0.76
2022-09-21T18:00,17.2,67,11.1,0.00,0.00,3,80,82,8,5,72.0,17.0,55.0,78.5,9.3,14.6,0.64
2022-09-21T19:00,16.4,71,11.1,0.00,0.00,2,75,78,7,3,20.0,8.0,12.0,57.5,7.4,14.8,0.54
2022-09-21T20:00,15.7,73,10.9,0.00,0.00,2,78,87,0,0,0.0,0.0,0.0,0.0,7.2,15.0,0.48
2022-09-21T21:00,15.3,75,10.9,0.00,0.00,3,83,91,2,0,0.0,0.0,0.0,0.0,7.9,16.4,0.43
2022-09-21T22:00,15.0,76,10.7,0.00,0.00,3,100,90,5,62,0.0,0.0,0.0,0.0,8.0,17.1,0.41
2022-09-21T23:00,14.4,78,10.6,0.00,0.00,3,100,85,15,72,0.0,0.0,0.0,0.0,6.8,14.8,0.37
2022-09-22T00:00,13.9,80,10.5,0.00,0.00,3,100,83,17,76,0.0,0.0,0.0,0.0,6.1,13.3,0.32
2022-09-22T01:00,13.5,82,10.4,0.00,0.00,2,77,59,0,81,0.0,0.0,0.0,0.0,5.2,11.9,0.28
2022-09-22T02:00,13.0,84,10.3,0.00,0.00,1,48,24,1,87,0.0,0.0,0.0,0.0,5.9,11.2,0.24
2022-09-22T03:00,12.1,88,10.2,0.00,0.00,1,33,12,1,73,0.0,0.0,0.0,0.0,5.4,10.5,0.16
2022-09-22T04:00,11.3,92,10.0,0.00,0.00,1,35,14,2,70,0.0,0.0,0.0,0.0,5.0,10.0,0.11
2022-09-22T05:00,10.9,92,9.7,0.00,0.00,1,44,16,2,94,0.0,0.0,0.0,0.0,5.1,9.9,0.10
2022-09-22T06:00,10.2,94,9.2,0.00,0.00,1,43,12,4,100,0.0,0.0,0.0,0.0,5.4,11.6,0.08
2022-09-22T07:00,9.8,94,8.9,0.00,0.00,1,36,5,3,99,1.0,0.0,1.0,0.0,5.4,12.6,0.08
2022-09-22T08:00,10.9,96,10.3,0.00,0.00,1,41,12,2,97,56.0,15.0,41.0,0.0,6.5,12.4,0.06
2022-09-22T09:00,14.2,84,11.4,0.00,0.00,1,36,7,0,98,160.0,56.0,104.0,167.6,5.9,11.9,0.27
2022-09-22T10:00,16.0,73,11.3,0.00,0.00,1,32,2,0,100,285.0,144.0,141.0,282.6,8.3,11.2,0.48
2022-09-22T11:00,17.1,66,10.6,0.00,0.00,3,100,84,1,100,407.0,237.0,170.0,409.6,12.6,16.2,0.67
2022-09-22T12:00,18.0,59,9.9,0.00,0.00,3,100,100,0,98,530.0,364.0,166.0,550.8,13.8,18.2,0.84
2022-09-22T13:00,18.5,57,9.7,0.00,0.00,3,100,100,0,100,501.0,299.0,202.0,568.5,14.2,18.7,0.92
2022-09-22T14:00,18.5,57,9.9,0.00,0.00,3,100,100,0,98,361.0,142.0,219.0,349.7,14.1,19.1,0.91
2022-09-22T15:00,18.5,58,10.1,0.00,0.00,3,100,100,0,99,331.0,161.0,170.0,252.6,14.3,19.3,0.89
2022-09-22T16:00,18.3,60,10.5,0.00,0.00,3,100,100,0,100,244.0,66.0,178.0,216.5,13.8,19.4,0.84
2022-09-22T17:00,18.0,62,10.7,0.00,0.00,3,100,94,0,98,171.0,31.0,140.0,109.1,12.9,19.2,0.78
2022-09-22T18:00,17.4,66,11.0,0.00,0.00,3,82,56,3,100,83.0,4.0,79.0,51.0,12.7,20.9,0.67
2022-09-22T19:00,16.4,71,11.1,0.00,0.00,2,78,46,12,98,18.0,1.0,17.0,8.4,13.3,24.0,0.54
2022-09-22T20:00,15.3,76,11.0,0.00,0.00,2,72,39,16,91,0.0,0.0,0.0,0.0,13.4,24.6,0.42
2022-09-22T21:00,14.8,79,11.2,0.00,0.00,2,64,27,18,97,0.0,0.0,0.0,0.0,12.8,24.6,0.35
2022-09-22T22:00,14.6,82,11.5,0.00,0.00,2,59,25,12,98,0.0,0.0,0.0,0.0,12.3,23.9,0.30
2022-09-22T23:00,14.4,85,11.9,0.10,0.10,51,38,3,11,97,0.0,0.0,0.0,0.0,10.2,21.5,0.25
2022-09-23T00:00,14.3,87,12.3,0.30,0.30,51,44,3,19,98,0.0,0.0,0.0,0.0,7.9,18.5,0.20
2022-09-23T01:00,14.2,90,12.7,0.40,0.40,51,33,0,5,100,0.0,0.0,0.0,0.0,8.5,18.2,0.16
2022-09-23T02:00,14.1,93,13.0,0.60,0.60,53,61,0,52,100,0.0,0.0,0.0,0.0,10.3,20.1,0.11
2022-09-23T03:00,14.1,95,13.2,0.50,0.50,53,53,0,76,24,0.0,0.0,0.0,0.0,10.7,21.6,0.09
2022-09-23T04:00,14.1,95,13.3,0.40,0.40,51,86,44,62,31,0.0,0.0,0.0,0.0,8.7,18.3,0.08
2022-09-23T05:00,14.1,96,13.4,0.20,0.20,51,100,87,74,93,0.0,0.0,0.0,0.0,8.4,17.9,0.07
2022-09-23T06:00,14.2,96,13.5,0.00,0.00,3,100,100,96,99,0.0,0.0,0.0,0.0,9.8,19.9,0.07
2022-09-23T07:00,14.2,96,13.5,0.00,0.00,3,100,92,63,99,0.0,0.0,0.0,0.0,9.7,19.6,0.07
2022-09-23T08:00,14.7,96,14.1,0.30,0.30,51,100,81,44,100,21.0,1.0,20.0,0.0,8.7,16.7,0.06
2022-09-23T09:00,14.9,97,14.4,0.10,0.10,51,100,92,33,99,31.0,0.0,31.0,4.3,10.8,16.3,0.06
2022-09-23T10:00,15.4,92,14.2,0.00,0.00,3,100,100,28,95,111.0,8.0,103.0,9.2,10.0,13.8,0.14
2022-09-23T11:00,16.0,87,13.9,0.00,0.00,3,100,100,62,99,164.0,14.0,150.0,24.5,7.7,9.4,0.24
2022-09-23T12:00,16.5,85,14.0,0.20,0.20,51,100,90,41,95,218.0,19.0,199.0,28.1,6.4,7.0,0.28
2022-09-23T13:00,17.2,84,14.5,0.10,0.10,51,100,75,19,95,295.0,58.0,237.0,58.5,7.8,9.6,0.31
2022-09-23T14:00,17.5,84,14.7,0.10,0.10,51,100,64,29,96,296.0,124.0,172.0,152.5,10.4,14.1,0.33
2022-09-23T15:00,17.7,82,14.7,0.10,0.10,51,100,71,66,100,287.0,84.0,203.0,182.4,9.1,13.7,0.36
2022-09-23T16:00,17.1,81,13.9,0.20,0.20,51,83,27,47,100,220.0,61.0,159.0,139.8,6.9,12.2,0.36
2022-09-23T17:00,16.2,83,13.3,0.40,0.40,51,91,36,48,100,127.0,24.0,103.0,97.0,5.6,10.5,0.32
2022-09-23T18:00,15.8,82,12.7,0.20,0.20,51,85,44,26,100,68.0,19.0,49.0,77.4,7.9,15.1,0.33
2022-09-23T19:00,15.3,82,12.2,0.20,0.20,51,68,34,12,99,12.0,4.0,8.0,48.1,11.4,20.3,0.31
2022-09-23T20:00,14.7,88,12.6,0.70,0.70,53,59,27,8,100,0.0,0.0,0.0,0.0,11.3,19.7,0.21
2022-09-23T21:00,14.4,88,12.5,0.00,0.00,2,52,18,9,100,0.0,0.0,0.0,0.0,10.2,18.6,0.19
2022-09-23T22:00,13.9,89,12.2,0.00,0.00,1,41,9,4,100,0.0,0.0,0.0,0.0,11.3,19.2,0.17
2022-09-23T23:00,13.5,90,12.0,0.00,0.00,3,100,100,99,100,0.0,0.0,0.0,0.0,9.5,17.9,0.15
2022-09-24T00:00,13.2,91,11.7,0.00,0.00,2,62,0,53,100,0.0,0.0,0.0,0.0,12.4,20.9,0.14
2022-09-24T01:00,12.9,91,11.5,0.00,0.00,1,38,0,13,100,0.0,0.0,0.0,0.0,11.4,21.6,0.13
2022-09-24T02:00,12.6,92,11.3,0.00,0.00,1,45,0,27,97,0.0,0.0,0.0,0.0,9.7,19.8,0.12
2022-09-24T03:00,12.3,92,11.1,0.00,0.00,2,66,3,57,98,0.0,0.0,0.0,0.0,10.2,19.9,0.11
2022-09-24T04:00,12.1,93,11.0,0.00,0.00,2,73,1,71,97,0.0,0.0,0.0,0.0,11.6,21.3,0.10
2022-09-24T05:00,12.1,93,11.0,0.10,0.10,51,53,3,35,97,0.0,0.0,0.0,0.0,12.4,22.5,0.10
2022-09-24T06:00,12.0,93,10.9,0.00,0.00,2,51,15,19,87,0.0,0.0,0.0,0.0,12.4,22.7,0.09
2022-09-24T07:00,11.8,94,10.9,0.00,0.00,2,70,26,33,89,0.0,0.0,0.0,0.0,13.0,23.0,0.08
2022-09-24T08:00,11.6,95,10.7,0.00,0.00,2,80,31,44,85,47.0,12.0,35.0,0.0,14.0,22.8,0.07
2022-09-24T09:00,12.1,92,10.8,0.00,0.00,3,100,56,45,90,88.0,31.0,57.0,115.1,18.0,24.9,0.12
2022-09-24T10:00,13.2,86,10.8,0.00,0.00,2,74,31,34,87,208.0,94.0,114.0,169.9,17.0,23.8,0.22
2022-09-24T11:00,14.5,76,10.2,0.00,0.00,2,74,14,58,89,355.0,236.0,119.0,360.2,16.7,23.1,0.40
2022-09-24T12:00,15.4,66,9.0,0.00,0.00,2,54,15,54,28,391.0,239.0,152.0,452.3,16.6,23.1,0.60
2022-09-24T13:00,15.9,60,8.1,0.00,0.00,1,49,13,41,42,415.0,254.0,161.0,408.3,14.3,19.3,0.73
2022-09-24T14:00,16.3,57,7.8,0.00,0.00,1,43,15,22,54,442.0,311.0,131.0,467.5,14.3,18.9,0.80
2022-09-24T15:00,16.4,56,7.7,0.20,0.20,51,48,12,28,69,366.0,241.0,125.0,481.0,17.2,23.0,0.81
2022-09-24T16:00,16.1,58,7.8,0.10,0.10,51,72,33,55,31,285.0,181.0,104.0,413.1,16.0,22.7,0.78
2022-09-24T17:00,15.6,60,8.0,0.00,0.00,3,88,50,65,13,173.0,88.0,85.0,323.7,15.0,23.4,0.70
2022-09-24T18:00,15.2,62,8.0,0.00,0.00,1,46,13,52,9,86.0,29.0,57.0,193.9,17.2,27.6,0.65
2022-09-24T19:00,14.4,65,7.8,0.00,0.00,1,49,22,44,8,20.0,7.0,13.0,69.3,16.4,27.1,0.58
2022-09-24T20:00,13.7,75,9.3,0.00,0.00,1,35,16,30,10,0.0,0.0,0.0,0.0,15.8,26.7,0.40
2022-09-24T21:00,13.1,78,9.4,0.00,0.00,1,24,14,16,7,0.0,0.0,0.0,0.0,15.9,27.3,0.33
2022-09-24T22:00,12.6,82,9.6,0.00,0.00,0,17,11,12,0,0.0,0.0,0.0,0.0,16.2,28.6,0.26
2022-09-24T23:00,12.1,85,9.7,0.00,0.00,1,47,26,39,0,0.0,0.0,0.0,0.0,16.9,28.8,0.21
2022-09-25T00:00,11.8,87,9.7,0.00,0.00,0,18,7,19,0,0.0,0.0,0.0,0.0,15.9,27.4,0.18
2022-09-25T01:00,11.4,89,9.7,0.00,0.00,0,10,3,12,0,0.0,0.0,0.0,0.0,15.8,27.8,0.14
2022-09-25T02:00,11.0,90,9.4,0.00,0.00,0,12,2,17,0,0.0,0.0,0.0,0.0,15.1,27.1,0.13
2022-09-25T03:00,10.8,89,9.0,0.00,0.00,0,8,2,11,0,0.0,0.0,0.0,0.0,15.3,27.2,0.14
2022-09-25T04:00,10.4,88,8.5,0.00,0.00,0,2,2,1,0,0.0,0.0,0.0,0.0,15.0,27.0,0.15
2022-09-25T05:00,10.0,88,8.2,0.00,0.00,0,2,2,0,0,0.0,0.0,0.0,0.0,15.4,27.2,0.14
2022-09-25T06:00,9.6,89,8.0,0.00,0.00,0,5,6,0,0,0.0,0.0,0.0,0.0,15.9,27.9,0.13
2022-09-25T07:00,9.3,91,7.8,0.00,0.00,0,12,10,5,0,0.0,0.0,0.0,0.0,15.9,28.6,0.11
2022-09-25T08:00,9.9,93,8.8,0.00,0.00,1,22,18,9,0,54.0,29.0,25.0,0.0,15.9,27.7,0.08
2022-09-25T09:00,11.2,87,9.0,0.00,0.00,1,31,23,17,0,200.0,139.0,61.0,420.6,15.8,22.9,0.18
2022-09-25T10:00,12.6,79,9.1,0.00,0.00,1,24,18,13,0,339.0,254.0,85.0,613.0,16.4,22.3,0.31
2022-09-25T11:00,13.7,70,8.3,0.10,0.10,51,47,21,39,16,445.0,336.0,109.0,674.6,15.9,20.6,0.48
2022-09-25T12:00,14.3,64,7.5,0.00,0.00,2,57,21,52,24,444.0,313.0,131.0,608.5,13.6,18.1,0.59
2022-09-25T13:00,15.0,59,7.1,0.00,0.00,2,64,21,48,55,525.0,406.0,119.0,600.5,12.7,16.6,0.70
2022-09-25T14:00,15.5,55,6.5,0.00,0.00,2,59,23,28,71,560.0,425.0,135.0,710.8,12.3,16.0,0.79
2022-09-25T15:00,15.5,52,5.8,0.00,0.00,2,71,36,17,94,369.0,172.0,197.0,519.7,11.7,15.3,0.84
2022-09-25T16:00,15.5,50,5.2,0.00,0.00,3,100,80,77,100,278.0,108.0,170.0,261.3,12.5,16.6,0.87
2022-09-25T17:00,15.2,49,4.6,0.00,0.00,3,100,72,78,95,180.0,48.0,132.0,187.4,11.0,15.8,0.88
2022-09-25T18:00,14.7,52,4.9,0.00,0.00,3,100,73,50,98,82.0,14.0,68.0,103.6,10.1,16.9,0.81
2022-09-25T19:00,13.9,55,5.0,0.00,0.00,3,90,45,36,94,18.0,2.0,16.0,28.6,10.5,19.1,0.71
2022-09-25T20:00,13.2,58,5.2,0.00,0.00,2,62,2,50,100,0.0,0.0,0.0,0.0,12.7,23.8,0.63
2022-09-25T21:00,12.6,60,5.1,0.00,0.00,1,44,1,22,100,0.0,0.0,0.0,0.0,13.8,26.5,0.58
2022-09-25T22:00,12.3,61,5.0,0.00,0.00,1,33,0,5,100,0.0,0.0,0.0,0.0,14.9,28.1,0.56
2022-09-25T23:00,12.5,63,5.7,0.00,0.00,2,57,1,44,100,0.0,0.0,0.0,0.0,15.9,27.7,0.53
2022-09-26T00:00,12.3,70,6.9,0.00,0.00,2,70,1,65,100,0.0,0.0,0.0,0.0,16.3,27.9,0.44
2022-09-26T01:00,11.9,74,7.4,0.00,0.00,3,88,1,95,100,0.0,0.0,0.0,0.0,17.4,29.0,0.37
2022-09-26T02:00,11.6,75,7.2,0.00,0.00,2,65,2,63,84,0.0,0.0,0.0,0.0,19.7,32.1,0.35
2022-09-26T03:00,11.4,74,7.0,0.00,0.00,2,62,3,90,18,0.0,0.0,0.0,0.0,21.4,34.6,0.35
2022-09-26T04:00,11.5,75,7.2,0.00,0.00,3,100,70,95,2,0.0,0.0,0.0,0.0,23.1,36.8,0.34
2022-09-26T05:00,11.7,79,8.2,0.80,0.80,53,100,100,95,0,0.0,0.0,0.0,0.0,24.6,39.8,0.29
2022-09-26T06:00,11.8,86,9.6,0.60,0.60,53,100,100,70,0,0.0,0.0,0.0,0.0,24.5,39.8,0.19
2022-09-26T07:00,12.1,91,10.7,0.20,0.20,51,100,99,39,0,0.0,0.0,0.0,0.0,22.5,36.4,0.12
2022-09-26T08:00,12.6,92,11.4,0.30,0.30,51,86,64,48,0,14.0,0.0,14.0,0.0,19.8,32.3,0.12
2022-09-26T09:00,13.0,89,11.2,0.20,0.20,51,49,36,28,0,46.0,11.0,35.0,11.8,16.5,28.9,0.16
2022-09-26T10:00,13.5,83,10.7,0.10,0.10,51,49,28,39,0,203.0,110.0,93.0,164.2,19.7,29.1,0.27
2022-09-26T11:00,14.0,72,9.1,0.00,0.00,3,100,90,68,0,268.0,159.0,109.0,313.1,20.2,29.4,0.44
2022-09-26T12:00,14.4,67,8.5,0.00,0.00,2,55,14,70,0,364.0,204.0,160.0,334.5,18.6,26.2,0.53
2022-09-26T13:00,14.8,68,8.9,0.00,0.00,2,66,19,82,0,472.0,335.0,137.0,468.7,21.8,29.7,0.54
2022-09-26T14:00,14.5,69,8.8,0.00,0.00,2,68,22,80,0,330.0,186.0,144.0,442.5,19.7,27.0,0.52
2022-09-26T15:00,14.5,67,8.5,0.00,0.00,2,53,5,81,0,328.0,211.0,117.0,338.9,20.1,28.5,0.54
2022-09-26T16:00,14.2,67,8.1,0.10,0.10,51,62,14,82,0,300.0,190.0,110.0,406.7,20.6,29.5,0.53
2022-09-26T17:00,13.1,70,7.8,0.30,0.30,51,50,9,69,0,199.0,128.0,71.0,411.1,18.0,27.2,0.45
2022-09-26T18:00,12.6,72,7.6,0.10,0.10,51,55,18,65,0,77.0,25.0,52.0,261.7,15.5,25.0,0.42
2022-09-26T19:00,12.0,74,7.6,0.10,0.10,51,41,20,39,0,8.0,1.0,7.0,41.9,14.7,25.0,0.36
2022-09-26T20:00,11.9,70,6.5,0.00,0.00,2,52,26,48,0,0.0,0.0,0.0,0.0,14.3,25.4,0.43
2022-09-26T21:00,11.6,71,6.5,0.00,0.00,2,57,21,64,0,0.0,0.0,0.0,0.0,16.0,27.0,0.40
2022-09-26T22:00,10.9,77,7.0,0.10,0.10,51,100,75,67,0,0.0,0.0,0.0,0.0,16.9,28.5,0.30
2022-09-26T23:00,10.4,82,7.5,0.30,0.30,51,62,34,52,0,0.0,0.0,0.0,0.0,17.9,30.3,0.22
2022-09-27T00:00,10.1,86,7.8,0.10,0.10,51,48,23,27,37,0.0,0.0,0.0,0.0,20.1,32.4,0.18
2022-09-27T01:00,9.9,86,7.6,0.00,0.00,2,58,25,38,43,0.0,0.0,0.0,0.0,21.8,35.1,0.17
2022-09-27T02:00,9.6,87,7.5,0.00,0.00,2,62,25,57,16,0.0,0.0,0.0,0.0,22.1,35.0,0.16
2022-09-27T03:00,9.3,88,7.3,0.00,0.00,2,72,30,46,59,0.0,0.0,0.0,0.0,20.6,32.9,0.14
2022-09-27T04:00,8.8,89,7.1,0.00,0.00,1,33,15,32,0,0.0,0.0,0.0,0.0,19.7,31.6,0.12
2022-09-27T05:00,8.5,89,6.8,0.00,0.00,0,19,10,16,0,0.0,0.0,0.0,0.0,18.1,29.9,0.12
2022-09-27T06:00,8.3,88,6.4,0.00,0.00,0,19,9,11,13,0.0,0.0,0.0,0.0,18.6,30.9,0.13
2022-09-27T07:00,8.2,86,6.0,0.00,0.00,1,43,2,41,56,0.0,0.0,0.0,0.0,18.8,31.4,0.15
2022-09-27T08:00,8.6,86,6.4,0.00,0.00,0,13,1,20,0,38.0,12.0,26.0,0.0,20.2,31.8,0.16
2022-09-27T09:00,9.5,84,7.0,0.00,0.00,1,43,3,67,0,120.0,62.0,58.0,192.0,20.2,30.2,0.19
2022-09-27T10:00,10.5,81,7.4,0.90,0.90,53,90,35,97,0,229.0,126.0,103.0,306.3,22.0,31.7,0.24
2022-09-27T11:00,11.3,80,7.9,0.40,0.40,51,73,38,64,0,198.0,74.0,124.0,247.6,14.1,20.4,0.27
2022-09-27T12:00,12.0,79,8.5,0.20,0.20,51,83,57,52,0,181.0,78.0,103.0,130.5,19.1,26.6,0.29
2022-09-27T13:00,13.0,75,8.6,0.10,0.10,51,100,88,82,0,345.0,188.0,157.0,208.3,20.9,29.2,0.38
2022-09-27T14:00,13.9,68,8.0,0.00,0.00,3,100,69,75,0,535.0,422.0,113.0,528.3,19.9,28.1,0.51
2022-09-27T15:00,14.0,64,7.4,0.00,0.00,2,50,26,45,0,427.0,290.0,137.0,650.5,20.3,28.7,0.57
2022-09-27T16:00,13.4,63,6.5,0.20,0.20,51,56,14,73,0,305.0,201.0,104.0,497.5,20.1,28.3,0.57
2022-09-27T17:00,12.6,65,6.3,0.00,0.00,2,65,29,63,3,136.0,58.0,78.0,313.2,19.2,28.0,0.50
2022-09-27T18:00,12.3,66,6.0,0.00,0.00,1,25,13,22,0,72.0,18.0,54.0,126.6,17.2,27.1,0.49
2022-09-27T19:00,11.6,67,5.6,0.00,0.00,0,2,0,4,0,14.0,4.0,10.0,36.9,16.1,27.7,0.46
2022-09-27T20:00,10.5,79,7.0,0.10,0.10,51,28,25,9,0,0.0,0.0,0.0,0.0,16.3,28.5,0.27
2022-09-27T21:00,10.5,79,7.1,0.10,0.10,51,41,36,14,0,0.0,0.0,0.0,0.0,16.4,28.0,0.26
2022-09-27T22:00,10.4,79,7.0,0.00,0.00,1,29,22,15,0,0.0,0.0,0.0,0.0,16.1,27.9,0.26
2022-09-27T23:00,10.4,79,6.9,0.00,0.00,2,53,14,67,0,0.0,0.0,0.0,0.0,16.4,28.5,0.26
2022-09-28T00:00,10.0,81,6.8,0.00,0.00,0,7,0,11,0,0.0,0.0,0.0,0.0,17.1,29.5,0.24
2022-09-28T01:00,9.3,84,6.8,0.00,0.00,0,0,0,0,0,0.0,0.0,0.0,0.0,15.5,27.7,0.19
2022-09-28T02:00,8.7,87,6.7,0.00,0.00,0,0,0,0,0,0.0,0.0,0.0,0.0,14.0,26.1,0.14
2022-09-28T03:00,8.3,89,6.6,0.00,0.00,0,0,0,0,0,0.0,0.0,0.0,0.0,13.4,24.9,0.12
2022-09-28T04:00,7.8,91,6.5,0.00,0.00,0,0,0,0,0,0.0,0.0,0.0,0.0,13.2,24.4,0.09
2022-09-28T05:00,7.4,92,6.2,0.00,0.00,0,0,0,0,0,0.0,0.0,0.0,0.0,12.2,23.2,0.08
