time,shortwave_radiation,direct_radiation,diffuse_radiation,direct_normal_irradiance,temperature_2m,relativehumidity_2m,rain,weathercode,cloudcover,cloudcover_low,cloudcover_mid,cloudcover_high,windspeed_10m,vapor_pressure_deficit,solar_irrad
2023-04-12 18:00:00+00:00,177.0,109.0,68.0,406.0,36.8,26.0,0.0,0.0,12.0,0.0,7.0,27.0,1.8,4.58,0.316
2023-04-12 19:00:00+00:00,22.0,10.0,12.0,90.4,35.3,29.0,0.0,0.0,11.0,0.0,8.0,22.0,1.1,4.03,0.058
2023-04-12 20:00:00+00:00,0.0,0.0,0.0,0.0,33.6,35.0,0.0,0.0,7.0,0.0,7.0,10.0,6.4,3.38,0.05
2023-04-12 21:00:00+00:00,0.0,0.0,0.0,0.0,31.9,38.0,0.0,0.0,6.0,0.0,3.0,14.0,7.9,2.92,0.047
2023-04-12 22:00:00+00:00,0.0,0.0,0.0,0.0,30.4,42.0,0.0,0.0,5.0,0.0,0.0,15.0,9.0,2.5,0.039
2023-04-12 23:00:00+00:00,0.0,0.0,0.0,0.0,29.8,44.0,0.0,0.0,2.0,0.0,0.0,6.0,7.4,2.36,0.036
2023-04-13 00:00:00+00:00,0.0,0.0,0.0,0.0,30.2,43.0,0.0,0.0,2.0,0.0,0.0,7.0,6.6,2.46,0.032
2023-04-13 01:00:00+00:00,0.0,0.0,0.0,0.0,29.2,46.0,0.0,0.0,3.0,0.0,0.0,10.0,5.6,2.2,0.032
2023-04-13 02:00:00+00:00,0.0,0.0,0.0,0.0,28.5,49.0,0.0,0.0,11.0,0.0,1.0,34.0,4.7,1.99,0.034
2023-04-13 03:00:00+00:00,0.0,0.0,0.0,0.0,28.0,51.0,0.0,0.0,15.0,0.0,0.0,50.0,3.1,1.85,0.03
2023-04-13 04:00:00+00:00,0.0,0.0,0.0,0.0,27.4,53.0,0.0,0.0,19.0,0.0,0.0,64.0,2.9,1.72,0.023
2023-04-13 05:00:00+00:00,0.0,0.0,0.0,0.0,26.9,55.0,0.0,1.0,21.0,0.0,0.0,69.0,3.9,1.58,8.89
2023-04-13 06:00:00+00:00,0.0,0.0,0.0,0.0,26.3,58.0,0.0,1.0,25.0,0.0,0.0,84.0,3.1,1.44,77.106
2023-04-13 07:00:00+00:00,44.0,22.0,22.0,164.4,26.1,61.0,0.0,1.0,21.0,0.0,0.0,70.0,3.2,1.33,215.224
2023-04-13 08:00:00+00:00,247.0,175.0,72.0,558.5,28.2,57.0,0.0,1.0,20.0,0.0,0.0,68.0,3.4,1.65,388.321
2023-04-13 09:00:00+00:00,490.0,391.0,99.0,729.6,31.6,48.0,0.0,1.0,24.0,0.0,0.0,80.0,4.5,2.41,552.848
2023-04-13 10:00:00+00:00,710.0,596.0,114.0,821.7,34.1,40.0,0.0,1.0,23.0,0.0,0.0,77.0,5.5,3.23,670.961
2023-04-13 11:00:00+00:00,882.0,755.0,127.0,869.2,36.2,33.0,0.0,0.0,16.0,0.0,0.0,52.0,5.8,4.02,707.841
2023-04-13 12:00:00+00:00,985.0,853.0,132.0,892.1,37.9,27.0,0.0,0.0,20.0,0.0,0.0,65.0,5.8,4.78,693.16
2023-04-13 13:00:00+00:00,841.0,667.0,174.0,679.2,38.8,24.0,0.0,1.0,23.0,0.0,2.0,71.0,5.7,5.28,619.062
2023-04-13 14:00:00+00:00,928.0,774.0,154.0,819.7,39.5,21.0,0.0,0.0,15.0,0.0,4.0,43.0,6.8,5.7,449.913
2023-04-13 15:00:00+00:00,848.0,720.0,128.0,851.4,39.6,20.0,0.0,0.0,4.0,0.0,5.0,2.0,6.9,5.78,272.134
2023-04-13 16:00:00+00:00,614.0,499.0,115.0,720.2,39.2,21.0,0.0,0.0,5.0,0.0,5.0,5.0,6.4,5.6,122.27
2023-04-13 17:00:00+00:00,435.0,344.0,91.0,693.2,38.4,22.0,0.0,0.0,8.0,0.0,11.0,4.0,4.6,5.29,27.943
2023-04-13 18:00:00+00:00,198.0,134.0,64.0,497.6,36.7,27.0,0.0,0.0,7.0,0.0,11.0,2.0,2.6,4.51,0.207
2023-04-13 19:00:00+00:00,23.0,10.0,13.0,90.0,35.1,30.0,0.0,0.0,4.0,0.0,7.0,0.0,6.9,3.9699999999999998,0.048
2023-04-13 20:00:00+00:00,0.0,0.0,0.0,0.0,33.6,34.0,0.0,0.0,5.0,0.0,8.0,1.0,8.2,3.45,0.047
2023-04-13 21:00:00+00:00,0.0,0.0,0.0,0.0,31.8,38.0,0.0,0.0,0.0,0.0,0.0,1.0,10.9,2.9,0.042
2023-04-13 22:00:00+00:00,0.0,0.0,0.0,0.0,30.7,41.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7,2.59,0.039
2023-04-13 23:00:00+00:00,0.0,0.0,0.0,0.0,30.1,43.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,2.43,0.031
2023-04-14 00:00:00+00:00,0.0,0.0,0.0,0.0,30.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1,2.4,0.027
2023-04-14 01:00:00+00:00,0.0,0.0,0.0,0.0,29.0,47.0,0.0,0.0,0.0,0.0,0.0,1.0,5.2,2.13,0.023
2023-04-14 02:00:00+00:00,0.0,0.0,0.0,0.0,28.0,50.0,0.0,0.0,4.0,0.0,0.0,12.0,3.8,1.88,0.02
2023-04-14 03:00:00+00:00,0.0,0.0,0.0,0.0,27.6,52.0,0.0,0.0,12.0,0.0,0.0,40.0,3.2,1.75,0.016
2023-04-14 04:00:00+00:00,0.0,0.0,0.0,0.0,27.0,55.0,0.0,0.0,17.0,0.0,0.0,58.0,3.3,1.62,0.014
2023-04-14 05:00:00+00:00,0.0,0.0,0.0,0.0,26.5,57.0,0.0,1.0,21.0,0.0,0.0,69.0,3.6,1.5,10.449
2023-04-14 06:00:00+00:00,0.0,0.0,0.0,0.0,26.1,59.0,0.0,1.0,26.0,0.0,0.0,85.0,3.3,1.4,98.71
2023-04-14 07:00:00+00:00,45.0,23.0,22.0,170.1,25.9,61.0,0.0,1.0,28.0,0.0,0.0,94.0,2.6,1.29,264.461
2023-04-14 08:00:00+00:00,250.0,176.0,74.0,556.8,28.4,56.0,0.0,0.0,0.0,0.0,0.0,1.0,2.3,1.7000000000000002,443.445
2023-04-14 09:00:00+00:00,493.0,393.0,100.0,730.1,31.7,46.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,2.51,622.319
2023-04-14 10:00:00+00:00,713.0,597.0,116.0,820.8,34.4,38.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,3.35,759.582
2023-04-14 11:00:00+00:00,883.0,757.0,126.0,869.8,36.4,33.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,4.07,829.738
2023-04-14 12:00:00+00:00,988.0,856.0,132.0,893.9,38.1,28.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.79,810.93
2023-04-14 13:00:00+00:00,1012.0,872.0,140.0,887.0,39.2,24.0,0.0,0.0,1.0,0.0,2.0,0.0,4.2,5.37,689.06
2023-04-14 14:00:00+00:00,958.0,818.0,140.0,865.5,40.1,20.0,0.0,0.0,1.0,0.0,1.0,2.0,5.6,5.92,525.719
2023-04-14 15:00:00+00:00,851.0,727.0,124.0,859.0,40.2,20.0,0.0,0.0,5.0,0.0,2.0,13.0,6.2,5.97,320.336
2023-04-14 16:00:00+00:00,668.0,555.0,113.0,800.4,39.8,20.0,0.0,0.0,10.0,0.0,9.0,14.0,6.0,5.8100000000000005,130.509
2023-04-14 17:00:00+00:00,447.0,351.0,96.0,706.4,38.9,22.0,0.0,0.0,7.0,0.0,8.0,7.0,4.8,5.43,27.675
2023-04-14 18:00:00+00:00,198.0,137.0,61.0,507.3,36.8,28.0,0.0,0.0,11.0,0.0,15.0,8.0,2.9,4.46,0.207
2023-04-14 19:00:00+00:00,23.0,10.0,13.0,89.6,35.0,33.0,0.0,0.0,5.0,0.0,7.0,3.0,4.7,3.79,0.038
2023-04-14 20:00:00+00:00,0.0,0.0,0.0,0.0,33.3,40.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,3.08,0.033
2023-04-14 21:00:00+00:00,0.0,0.0,0.0,0.0,32.3,40.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,2.88,0.029
2023-04-14 22:00:00+00:00,0.0,0.0,0.0,0.0,31.7,41.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,2.7800000000000002,0.029
2023-04-14 23:00:00+00:00,0.0,0.0,0.0,0.0,31.5,40.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,2.77,0.023
2023-04-15 00:00:00+00:00,0.0,0.0,0.0,0.0,30.8,42.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,2.56,0.021
2023-04-15 01:00:00+00:00,0.0,0.0,0.0,0.0,29.9,45.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,2.32,0.02
2023-04-15 02:00:00+00:00,0.0,0.0,0.0,0.0,29.2,43.0,0.0,0.0,6.0,0.0,0.0,21.0,3.9,2.31,0.017
2023-04-15 03:00:00+00:00,0.0,0.0,0.0,0.0,28.6,45.0,0.0,0.0,17.0,0.0,0.0,58.0,3.9,2.14,0.019
2023-04-15 04:00:00+00:00,0.0,0.0,0.0,0.0,27.9,48.0,0.0,1.0,21.0,0.0,0.0,69.0,3.7,1.97,0.019
2023-04-15 05:00:00+00:00,0.0,0.0,0.0,0.0,27.3,50.0,0.0,0.0,11.0,0.0,0.0,37.0,3.7,1.81,9.064
2023-04-15 06:00:00+00:00,0.0,0.0,0.0,0.0,26.7,53.0,0.0,0.0,16.0,0.0,0.0,53.0,2.8,1.65,76.392
2023-04-15 07:00:00+00:00,47.0,26.0,21.0,190.2,26.4,56.0,0.0,0.0,10.0,0.0,0.0,34.0,2.9,1.52,202.036
2023-04-15 08:00:00+00:00,253.0,182.0,71.0,570.9,28.6,54.0,0.0,0.0,2.0,0.0,0.0,6.0,1.8,1.81,358.492
2023-04-15 09:00:00+00:00,496.0,399.0,97.0,738.0,32.0,44.0,0.0,0.0,2.0,0.0,0.0,7.0,3.1,2.65,496.977
2023-04-15 10:00:00+00:00,715.0,600.0,115.0,822.7,34.9,35.0,0.0,0.0,4.0,0.0,0.0,13.0,3.7,3.61,620.033
2023-04-15 11:00:00+00:00,884.0,759.0,125.0,870.4,37.0,29.0,0.0,0.0,9.0,0.0,0.0,30.0,4.0,4.48,685.859
2023-04-15 12:00:00+00:00,990.0,860.0,130.0,896.9,38.7,24.0,0.0,0.0,12.0,0.0,0.0,39.0,3.5,5.2,674.512
2023-04-15 13:00:00+00:00,1031.0,902.0,129.0,916.6,39.9,21.0,0.0,0.0,1.0,0.0,2.0,0.0,3.3,5.79,595.549
2023-04-15 14:00:00+00:00,980.0,847.0,133.0,895.4,40.5,20.0,0.0,0.0,1.0,0.0,1.0,0.0,3.2,6.1,450.113
2023-04-15 15:00:00+00:00,856.0,736.0,120.0,869.0,40.6,19.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,6.19,215.788
2023-04-15 16:00:00+00:00,664.0,555.0,109.0,799.7,40.1,19.0,0.0,0.0,2.0,0.0,1.0,5.0,3.6,6.04,47.766
2023-04-15 17:00:00+00:00,407.0,299.0,108.0,600.9,39.4,20.0,0.0,0.0,5.0,0.0,3.0,10.0,2.9,5.71,22.75
2023-04-15 18:00:00+00:00,178.0,112.0,66.0,413.5,37.4,26.0,0.0,0.0,14.0,0.0,9.0,29.0,5.2,4.73,0.844
2023-04-15 19:00:00+00:00,23.0,10.0,13.0,89.3,35.3,31.0,0.0,0.0,10.0,0.0,5.0,23.0,6.5,3.92,0.033
2023-04-15 20:00:00+00:00,0.0,0.0,0.0,0.0,33.7,38.0,0.0,0.0,8.0,0.0,6.0,13.0,5.1,3.22,0.027
2023-04-15 21:00:00+00:00,0.0,0.0,0.0,0.0,33.5,36.0,0.0,0.0,2.0,0.0,3.0,0.0,6.6,3.2800000000000002,0.024
2023-04-15 22:00:00+00:00,0.0,0.0,0.0,0.0,32.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,2.84,0.017
2023-04-15 23:00:00+00:00,0.0,0.0,0.0,0.0,32.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,2.87,0.015
2023-04-16 00:00:00+00:00,0.0,0.0,0.0,0.0,31.1,42.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,2.62,0.033
2023-04-16 01:00:00+00:00,0.0,0.0,0.0,0.0,30.4,44.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,2.41,0.028
2023-04-16 02:00:00+00:00,0.0,0.0,0.0,0.0,30.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,2.39,0.03
2023-04-16 03:00:00+00:00,0.0,0.0,0.0,0.0,29.2,46.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.19,0.033
2023-04-16 04:00:00+00:00,0.0,0.0,0.0,0.0,28.6,48.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,2.03,0.03
2023-04-16 05:00:00+00:00,0.0,0.0,0.0,0.0,28.0,51.0,0.0,0.0,1.0,0.0,1.0,0.0,4.5,1.8599999999999999,7.574
2023-04-16 06:00:00+00:00,0.0,0.0,0.0,0.0,27.4,53.0,0.0,0.0,12.0,0.0,1.0,37.0,3.0,1.71,73.39
2023-04-16 07:00:00+00:00,41.0,20.0,21.0,144.8,26.5,60.0,0.0,1.0,21.0,0.0,4.0,61.0,4.4,1.38,196.063
2023-04-16 08:00:00+00:00,213.0,138.0,75.0,429.3,29.1,54.0,0.0,1.0,21.0,0.0,4.0,62.0,4.7,1.8399999999999999,302.961
2023-04-16 09:00:00+00:00,426.0,308.0,118.0,567.2,31.5,50.0,0.0,1.0,22.0,0.0,0.0,73.0,5.7,2.29,495.555
2023-04-16 10:00:00+00:00,663.0,542.0,121.0,741.1,33.8,46.0,0.0,0.0,19.0,0.0,0.0,62.0,5.3,2.83,619.812
2023-04-16 11:00:00+00:00,828.0,643.0,185.0,736.1,35.7,40.0,0.0,0.0,18.0,0.0,1.0,58.0,4.4,3.5,671.198
2023-04-16 12:00:00+00:00,946.0,800.0,146.0,833.2,36.9,35.0,0.0,0.0,7.0,0.0,2.0,20.0,4.5,4.08,696.601
2023-04-16 13:00:00+00:00,947.0,796.0,151.0,808.1,37.7,31.0,0.0,0.0,4.0,0.0,2.0,8.0,4.7,4.48,613.96
2023-04-16 14:00:00+00:00,868.0,693.0,175.0,732.1,39.0,26.0,0.0,0.0,3.0,0.0,4.0,1.0,5.5,5.17,477.272
2023-04-16 15:00:00+00:00,649.0,498.0,151.0,587.5,38.8,25.0,0.0,0.0,2.0,0.0,3.0,0.0,5.3,5.17,293.393
2023-04-16 16:00:00+00:00,620.0,506.0,114.0,728.4,38.8,25.0,0.0,0.0,13.0,0.0,18.0,7.0,5.8,5.21,134.172
2023-04-16 17:00:00+00:00,347.0,228.0,119.0,457.6,37.9,26.0,0.0,0.0,11.0,0.0,11.0,16.0,9.2,4.9,31.64
2023-04-16 18:00:00+00:00,166.0,112.0,54.0,412.2,36.1,32.0,0.0,0.0,16.0,0.0,10.0,34.0,6.8,4.03,0.222
2023-04-16 19:00:00+00:00,20.0,8.0,12.0,71.1,34.2,38.0,0.0,0.0,13.0,0.0,12.0,19.0,8.5,3.31,0.024
2023-04-16 20:00:00+00:00,0.0,0.0,0.0,0.0,32.8,43.0,0.0,0.0,2.0,0.0,3.0,2.0,7.9,2.84,0.018
2023-04-16 21:00:00+00:00,0.0,0.0,0.0,0.0,31.4,48.0,0.0,0.0,1.0,0.0,1.0,0.0,7.8,2.38,0.016
2023-04-16 22:00:00+00:00,0.0,0.0,0.0,0.0,30.4,50.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,2.16,0.014
2023-04-16 23:00:00+00:00,0.0,0.0,0.0,0.0,29.7,51.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1,2.04,0.028
2023-04-17 00:00:00+00:00,0.0,0.0,0.0,0.0,28.9,53.0,0.0,0.0,1.0,0.0,0.0,3.0,5.4,1.88,0.02
2023-04-17 01:00:00+00:00,0.0,0.0,0.0,0.0,27.5,58.0,0.0,0.0,7.0,0.0,0.0,23.0,4.5,1.54,0.018
2023-04-17 02:00:00+00:00,0.0,0.0,0.0,0.0,28.4,51.0,0.0,1.0,20.0,0.0,0.0,68.0,4.3,1.9100000000000001,0.018
2023-04-17 03:00:00+00:00,0.0,0.0,0.0,0.0,27.4,54.0,0.0,1.0,25.0,0.0,0.0,84.0,4.3,1.6800000000000002,0.017
2023-04-17 04:00:00+00:00,0.0,0.0,0.0,0.0,26.2,58.0,0.0,1.0,27.0,0.0,0.0,91.0,4.3,1.44,0.015
2023-04-17 05:00:00+00:00,0.0,0.0,0.0,0.0,26.0,58.0,0.0,0.0,4.0,0.0,0.0,13.0,4.5,1.4100000000000001,10.895
2023-04-17 06:00:00+00:00,0.0,0.0,0.0,0.0,26.0,58.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.4,94.611
2023-04-17 07:00:00+00:00,51.0,28.0,23.0,200.7,26.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,1.33,251.074
2023-04-17 08:00:00+00:00,260.0,187.0,73.0,577.0,28.1,55.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,1.7000000000000002,422.215
2023-04-17 09:00:00+00:00,508.0,412.0,96.0,755.6,31.1,49.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,2.31,576.196
2023-04-17 10:00:00+00:00,726.0,615.0,111.0,838.8,33.5,42.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,3.02,689.196
2023-04-17 11:00:00+00:00,895.0,773.0,122.0,883.3,35.5,35.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,3.74,750.112
2023-04-17 12:00:00+00:00,996.0,864.0,132.0,898.8,37.2,30.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9,4.46,720.612
2023-04-17 13:00:00+00:00,983.0,848.0,135.0,860.1,38.2,26.0,0.0,0.0,3.0,0.0,5.0,0.0,7.1,4.96,644.36
2023-04-17 14:00:00+00:00,697.0,545.0,152.0,575.3,38.5,24.0,0.0,0.0,7.0,0.0,12.0,0.0,7.7,5.19,500.069
2023-04-17 15:00:00+00:00,780.0,643.0,137.0,758.1,38.9,23.0,0.0,0.0,9.0,0.0,14.0,2.0,8.2,5.37,343.035
2023-04-17 16:00:00+00:00,658.0,548.0,110.0,788.3,38.6,23.0,0.0,0.0,10.0,0.0,16.0,1.0,7.9,5.29,126.784
2023-04-17 17:00:00+00:00,420.0,326.0,94.0,653.5,37.8,24.0,0.0,0.0,8.0,0.0,14.0,0.0,6.7,4.97,20.668
2023-04-17 18:00:00+00:00,196.0,130.0,66.0,477.1,36.1,28.0,0.0,0.0,7.0,0.0,12.0,0.0,5.5,4.3,0.326
2023-04-17 19:00:00+00:00,25.0,12.0,13.0,106.3,34.2,31.0,0.0,0.0,3.0,0.0,5.0,0.0,7.9,3.71,0.022
2023-04-17 20:00:00+00:00,0.0,0.0,0.0,0.0,32.9,34.0,0.0,0.0,1.0,0.0,1.0,0.0,10.2,3.31,0.018
2023-04-17 21:00:00+00:00,0.0,0.0,0.0,0.0,31.5,38.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2,2.88,0.019
2023-04-17 22:00:00+00:00,0.0,0.0,0.0,0.0,30.0,44.0,0.0,0.0,1.0,0.0,1.0,0.0,8.7,2.37,0.017
2023-04-17 23:00:00+00:00,0.0,0.0,0.0,0.0,29.4,46.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,2.21,0.013
2023-04-18 00:00:00+00:00,0.0,0.0,0.0,0.0,29.2,47.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,2.16,0.016
2023-04-18 01:00:00+00:00,0.0,0.0,0.0,0.0,28.6,49.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,1.99,0.03
2023-04-18 02:00:00+00:00,0.0,0.0,0.0,0.0,28.1,52.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,1.82,0.026
2023-04-18 03:00:00+00:00,0.0,0.0,0.0,0.0,27.7,54.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,1.7000000000000002,0.017
2023-04-18 04:00:00+00:00,0.0,0.0,0.0,0.0,27.1,56.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,1.56,0.018
2023-04-18 05:00:00+00:00,0.0,0.0,0.0,0.0,26.7,59.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,1.45,10.638
2023-04-18 06:00:00+00:00,0.0,0.0,0.0,0.0,26.3,60.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,1.35,90.657
2023-04-18 07:00:00+00:00,52.0,29.0,23.0,205.8,26.1,63.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.24,248.311
2023-04-18 08:00:00+00:00,260.0,187.0,73.0,572.4,28.6,56.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,1.71,445.009
2023-04-18 09:00:00+00:00,501.0,403.0,98.0,736.1,31.9,46.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,2.54,625.597
2023-04-18 10:00:00+00:00,722.0,611.0,111.0,831.2,34.4,38.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,3.35,757.06
2023-04-18 11:00:00+00:00,887.0,762.0,125.0,869.3,36.5,33.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,4.13,805.088
2023-04-18 12:00:00+00:00,983.0,852.0,131.0,885.2,38.3,27.0,0.0,0.0,1.0,0.0,2.0,0.0,4.3,4.89,769.36
2023-04-18 13:00:00+00:00,989.0,849.0,140.0,860.3,39.5,23.0,0.0,0.0,5.0,0.0,7.0,1.0,4.0,5.54,676.72
2023-04-18 14:00:00+00:00,831.0,682.0,149.0,719.4,39.8,22.0,0.0,0.0,11.0,0.0,18.0,1.0,4.3,5.7,492.504
2023-04-18 15:00:00+00:00,729.0,598.0,131.0,704.6,39.8,21.0,0.0,0.0,9.0,0.0,12.0,5.0,5.1,5.76,272.518
2023-04-18 16:00:00+00:00,583.0,441.0,142.0,633.9,39.5,22.0,0.0,0.0,10.0,0.0,15.0,4.0,6.2,5.62,140.31
2023-04-18 17:00:00+00:00,371.0,255.0,116.0,510.6,38.3,24.0,0.0,1.0,21.0,0.0,17.0,35.0,5.3,5.1,28.987
2023-04-18 18:00:00+00:00,174.0,106.0,68.0,387.9,36.6,30.0,0.0,0.0,14.0,0.0,17.0,11.0,5.0,4.32,0.159
2023-04-18 19:00:00+00:00,24.0,12.0,12.0,105.8,34.8,34.0,0.0,0.0,7.0,0.0,11.0,0.0,7.7,3.65,0.057
2023-04-18 20:00:00+00:00,0.0,0.0,0.0,0.0,33.4,39.0,0.0,0.0,2.0,0.0,4.0,0.0,9.9,3.14,0.049
2023-04-18 21:00:00+00:00,0.0,0.0,0.0,0.0,31.9,44.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2,2.64,0.043
2023-04-18 22:00:00+00:00,0.0,0.0,0.0,0.0,30.6,48.0,0.0,0.0,1.0,0.0,1.0,0.0,9.2,2.31,0.037
2023-04-18 23:00:00+00:00,0.0,0.0,0.0,0.0,29.7,51.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,2.05,0.036
2023-04-19 00:00:00+00:00,0.0,0.0,0.0,0.0,28.9,53.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,1.8599999999999999,0.041
2023-04-19 01:00:00+00:00,0.0,0.0,0.0,0.0,28.9,54.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,1.85,0.04
2023-04-19 02:00:00+00:00,0.0,0.0,0.0,0.0,28.8,53.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,1.8399999999999999,0.039
2023-04-19 03:00:00+00:00,0.0,0.0,0.0,0.0,28.2,56.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9,1.69,0.035
2023-04-19 04:00:00+00:00,0.0,0.0,0.0,0.0,27.6,59.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9,1.51,0.035
2023-04-19 05:00:00+00:00,0.0,0.0,0.0,0.0,27.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,1.37,12.935
2023-04-19 06:00:00+00:00,0.0,0.0,0.0,0.0,26.5,64.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.25,96.034
2023-04-19 07:00:00+00:00,53.0,29.0,24.0,203.9,26.4,67.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.13,246.162
2023-04-19 08:00:00+00:00,261.0,188.0,73.0,571.0,29.2,58.0,0.0,0.0,1.0,1.0,0.0,0.0,5.8,1.6800000000000002,429.338
2023-04-19 09:00:00+00:00,507.0,408.0,99.0,742.3,32.1,50.0,0.0,0.0,1.0,1.0,0.0,0.0,7.4,2.37,601.228
2023-04-19 10:00:00+00:00,718.0,602.0,116.0,817.0,34.4,44.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,3.06,721.29
2023-04-19 11:00:00+00:00,882.0,761.0,121.0,866.7,36.4,37.0,0.0,0.0,1.0,0.0,1.0,0.0,7.3,3.81,779.296
2023-04-19 12:00:00+00:00,929.0,785.0,144.0,814.7,38.0,30.0,0.0,0.0,6.0,0.0,10.0,0.0,7.2,4.6,772.484
2023-04-19 13:00:00+00:00,742.0,528.0,214.0,534.6,38.5,27.0,0.0,1.0,24.0,0.0,39.0,1.0,6.6,4.94,579.132
2023-04-19 14:00:00+00:00,750.0,572.0,178.0,603.0,39.1,24.0,0.0,1.0,20.0,0.0,32.0,3.0,6.1,5.35,324.378
2023-04-19 15:00:00+00:00,589.0,428.0,161.0,504.0,38.7,24.0,0.0,1.0,20.0,0.0,31.0,5.0,6.6,5.22,139.865
2023-04-19 16:00:00+00:00,538.0,400.0,138.0,574.5,38.5,24.0,0.0,1.0,24.0,0.0,18.0,43.0,11.0,5.21,104.028
2023-04-19 17:00:00+00:00,339.0,217.0,122.0,433.9,37.5,27.0,0.0,1.0,28.0,0.0,16.0,62.0,5.3,4.71,15.744
2023-04-19 18:00:00+00:00,155.0,83.0,72.0,302.8,35.9,32.0,0.0,0.0,20.0,0.0,14.0,38.0,8.9,4.0,0.145
2023-04-19 19:00:00+00:00,25.0,12.0,13.0,105.4,34.2,37.0,0.0,0.0,13.0,0.0,17.0,8.0,12.2,3.39,0.038
2023-04-19 20:00:00+00:00,0.0,0.0,0.0,0.0,32.8,42.0,0.0,0.0,5.0,0.0,8.0,0.0,11.5,2.89,0.024
2023-04-19 21:00:00+00:00,0.0,0.0,0.0,0.0,31.3,47.0,0.0,0.0,4.0,0.0,7.0,0.0,11.1,2.4,0.028
2023-04-19 22:00:00+00:00,0.0,0.0,0.0,0.0,30.0,52.0,0.0,0.0,2.0,0.0,3.0,0.0,10.4,2.04,0.028
2023-04-19 23:00:00+00:00,0.0,0.0,0.0,0.0,29.2,55.0,0.0,0.0,2.0,0.0,4.0,0.0,9.2,1.81,0.024
2023-04-20 00:00:00+00:00,0.0,0.0,0.0,0.0,28.6,58.0,0.0,0.0,1.0,0.0,1.0,0.0,7.9,1.65,0.023
2023-04-20 01:00:00+00:00,0.0,0.0,0.0,0.0,28.3,59.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,1.5899999999999999,0.023
2023-04-20 02:00:00+00:00,0.0,0.0,0.0,0.0,28.7,58.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,1.67,0.019
2023-04-20 03:00:00+00:00,0.0,0.0,0.0,0.0,28.1,61.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,1.5,0.014
2023-04-20 04:00:00+00:00,0.0,0.0,0.0,0.0,27.5,63.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,1.35,0.015
